"HealthTopicCode","MeasureCode","TimeUnit","TimeCode","GeoCode","XValue","XLabel","YValue","YLabel","ZValue","N"
"DENGUE","ALL.GENDER.RATE","Y","2015","EL",1,"Male",0.03796226,NA,NA,2
"DENGUE","ALL.GENDER.RATE","Y","2015","EL",2,"Female",0,NA,NA,2
"DENGUE","ALL.GENDER.RATE","Y","2016","EL",1,"Male",0.01914165,NA,NA,2
"DENGUE","ALL.GENDER.RATE","Y","2016","EL",2,"Female",0.0179871,NA,NA,2
"DENGUE","ALL.GENDER.RATE","Y","2017","EL",1,"Male",0.0191524,NA,NA,1
"DENGUE","ALL.GENDER.RATE","Y","2017","EL",2,"Female",0,NA,NA,1
"DENGUE","ALL.GENDER.RATE","Y","2018","EL",1,"Male",0.01919371,NA,NA,2
"DENGUE","ALL.GENDER.RATE","Y","2018","EL",2,"Female",0.0180795,NA,NA,2
"DENGUE","ALL.GENDER.RATE","Y","2019","EL",1,"Male",0.13440104,NA,NA,10
"DENGUE","ALL.GENDER.RATE","Y","2019","EL",2,"Female",0.05438422,NA,NA,10
"DENGUE","ALL.GENDER.RATE","M","2015-01","ES",1,"Male",0.01752345,NA,NA,9
"DENGUE","ALL.GENDER.RATE","M","2015-01","ES",2,"Female",0.02116579,NA,NA,9
"DENGUE","ALL.GENDER.RATE","M","2015-02","ES",1,"Male",0.02190432,NA,NA,7
"DENGUE","ALL.GENDER.RATE","M","2015-02","ES",2,"Female",0.00846631,NA,NA,7
"DENGUE","ALL.GENDER.RATE","M","2015-03","ES",2,"Female",0.01693263,NA,NA,4
"DENGUE","ALL.GENDER.RATE","M","2015-03","ES",1,"Male",0,NA,NA,4
"DENGUE","ALL.GENDER.RATE","M","2015-04","ES",2,"Female",0.01269947,NA,NA,8
"DENGUE","ALL.GENDER.RATE","M","2015-04","ES",1,"Male",0.02190432,NA,NA,8
"DENGUE","ALL.GENDER.RATE","M","2015-05","ES",1,"Male",0.03504691,NA,NA,13
"DENGUE","ALL.GENDER.RATE","M","2015-05","ES",2,"Female",0.02116579,NA,NA,13
"DENGUE","ALL.GENDER.RATE","M","2015-06","ES",2,"Female",0.02539895,NA,NA,13
"DENGUE","ALL.GENDER.RATE","M","2015-06","ES",1,"Male",0.03066604,NA,NA,13
"DENGUE","ALL.GENDER.RATE","M","2015-07","ES",1,"Male",0.01752345,NA,NA,14
"DENGUE","ALL.GENDER.RATE","M","2015-07","ES",2,"Female",0.04233159,NA,NA,14
"DENGUE","ALL.GENDER.RATE","M","2015-08","ES",2,"Female",0.10159582,NA,NA,43
"DENGUE","ALL.GENDER.RATE","M","2015-08","ES",1,"Male",0.08323642,NA,NA,43
"DENGUE","ALL.GENDER.RATE","M","2015-09","ES",1,"Male",0.05695123,NA,NA,23
"DENGUE","ALL.GENDER.RATE","M","2015-09","ES",2,"Female",0.04233159,NA,NA,23
"DENGUE","ALL.GENDER.RATE","M","2015-10","ES",2,"Female",0.02539895,NA,NA,15
"DENGUE","ALL.GENDER.RATE","M","2015-10","ES",1,"Male",0.03942777,NA,NA,15
"DENGUE","ALL.GENDER.RATE","M","2015-11","ES",2,"Female",0.02963211,NA,NA,13
"DENGUE","ALL.GENDER.RATE","M","2015-11","ES",1,"Male",0.02628518,NA,NA,13
"DENGUE","ALL.GENDER.RATE","M","2015-12","ES",2,"Female",0.01269947,NA,NA,6
"DENGUE","ALL.GENDER.RATE","M","2015-12","ES",1,"Male",0.01314259,NA,NA,6
"DENGUE","ALL.GENDER.RATE","M","2016-01","ES",1,"Male",0.06138341,NA,NA,46
"DENGUE","ALL.GENDER.RATE","M","2016-01","ES",2,"Female",0.13540597,NA,NA,46
"DENGUE","ALL.GENDER.RATE","M","2016-02","ES",2,"Female",0.08462873,NA,NA,29
"DENGUE","ALL.GENDER.RATE","M","2016-02","ES",1,"Male",0.03946076,NA,NA,29
"DENGUE","ALL.GENDER.RATE","M","2016-03","ES",2,"Female",0.05500867,NA,NA,24
"DENGUE","ALL.GENDER.RATE","M","2016-03","ES",1,"Male",0.04822982,NA,NA,24
"DENGUE","ALL.GENDER.RATE","M","2016-04","ES",2,"Female",0.04231436,NA,NA,14
"DENGUE","ALL.GENDER.RATE","M","2016-04","ES",1,"Male",0.01753811,NA,NA,14
"DENGUE","ALL.GENDER.RATE","M","2016-05","ES",1,"Male",0.02192264,NA,NA,15
"DENGUE","ALL.GENDER.RATE","M","2016-05","ES",2,"Female",0.04231436,NA,NA,15
"DENGUE","ALL.GENDER.RATE","M","2016-06","ES",2,"Female",0.03808293,NA,NA,14
"DENGUE","ALL.GENDER.RATE","M","2016-06","ES",1,"Male",0.02192264,NA,NA,14
"DENGUE","ALL.GENDER.RATE","M","2016-07","ES",2,"Female",0.04231436,NA,NA,21
"DENGUE","ALL.GENDER.RATE","M","2016-07","ES",1,"Male",0.04822982,NA,NA,21
"DENGUE","ALL.GENDER.RATE","M","2016-08","ES",1,"Male",0.1052287,NA,NA,45
"DENGUE","ALL.GENDER.RATE","M","2016-08","ES",2,"Female",0.08886017,NA,NA,45
"DENGUE","ALL.GENDER.RATE","M","2016-09","ES",1,"Male",0.03946076,NA,NA,27
"DENGUE","ALL.GENDER.RATE","M","2016-09","ES",2,"Female",0.07616586,NA,NA,27
"DENGUE","ALL.GENDER.RATE","M","2016-10","ES",1,"Male",0.01315358,NA,NA,13
"DENGUE","ALL.GENDER.RATE","M","2016-10","ES",2,"Female",0.04231436,NA,NA,13
"DENGUE","ALL.GENDER.RATE","M","2016-11","ES",1,"Male",0.01315358,NA,NA,6
"DENGUE","ALL.GENDER.RATE","M","2016-11","ES",2,"Female",0.01269431,NA,NA,6
"DENGUE","ALL.GENDER.RATE","M","2016-12","ES",2,"Female",0.02115718,NA,NA,7
"DENGUE","ALL.GENDER.RATE","M","2016-12","ES",1,"Male",0.00876905,NA,NA,7
"DENGUE","ALL.GENDER.RATE","M","2017-01","ES",2,"Female",0.00844116,NA,NA,3
"DENGUE","ALL.GENDER.RATE","M","2017-01","ES",1,"Male",0.00437931,NA,NA,3
"DENGUE","ALL.GENDER.RATE","M","2017-02","ES",1,"Male",0,NA,NA,4
"DENGUE","ALL.GENDER.RATE","M","2017-02","ES",2,"Female",0.01688232,NA,NA,4
"DENGUE","ALL.GENDER.RATE","M","2017-03","ES",1,"Male",0.00875863,NA,NA,5
"DENGUE","ALL.GENDER.RATE","M","2017-03","ES",2,"Female",0.01266174,NA,NA,5
"DENGUE","ALL.GENDER.RATE","M","2017-04","ES",2,"Female",0.02532348,NA,NA,7
"DENGUE","ALL.GENDER.RATE","M","2017-04","ES",1,"Male",0.00437931,NA,NA,7
"DENGUE","ALL.GENDER.RATE","M","2017-05","ES",2,"Female",0.02532348,NA,NA,12
"DENGUE","ALL.GENDER.RATE","M","2017-05","ES",1,"Male",0.02627591,NA,NA,12
"DENGUE","ALL.GENDER.RATE","M","2017-06","ES",2,"Female",0.01266174,NA,NA,8
"DENGUE","ALL.GENDER.RATE","M","2017-06","ES",1,"Male",0.02189659,NA,NA,8
"DENGUE","ALL.GENDER.RATE","M","2017-07","ES",1,"Male",0.04817251,NA,NA,19
"DENGUE","ALL.GENDER.RATE","M","2017-07","ES",2,"Female",0.03376464,NA,NA,19
"DENGUE","ALL.GENDER.RATE","M","2017-08","ES",2,"Female",0.05908812,NA,NA,23
"DENGUE","ALL.GENDER.RATE","M","2017-08","ES",1,"Male",0.03941387,NA,NA,23
"DENGUE","ALL.GENDER.RATE","M","2017-09","ES",2,"Female",0.02954406,NA,NA,23
"DENGUE","ALL.GENDER.RATE","M","2017-09","ES",1,"Male",0.07006911,NA,NA,23
"DENGUE","ALL.GENDER.RATE","M","2017-10","ES",2,"Female",0.02532348,NA,NA,12
"DENGUE","ALL.GENDER.RATE","M","2017-10","ES",1,"Male",0.02627591,NA,NA,12
"DENGUE","ALL.GENDER.RATE","M","2017-11","ES",1,"Male",0.02189659,NA,NA,11
"DENGUE","ALL.GENDER.RATE","M","2017-11","ES",2,"Female",0.02532348,NA,NA,11
"DENGUE","ALL.GENDER.RATE","M","2017-12","ES",2,"Female",0.00422058,NA,NA,1
"DENGUE","ALL.GENDER.RATE","M","2017-12","ES",1,"Male",0,NA,NA,1
"DENGUE","ALL.GENDER.RATE","M","2018-01","ES",1,"Male",0.00874053,NA,NA,7
"DENGUE","ALL.GENDER.RATE","M","2018-01","ES",2,"Female",0.0210291,NA,NA,7
"DENGUE","ALL.GENDER.RATE","M","2018-02","ES",1,"Male",0.00437026,NA,NA,6
"DENGUE","ALL.GENDER.RATE","M","2018-02","ES",2,"Female",0.0210291,NA,NA,6
"DENGUE","ALL.GENDER.RATE","M","2018-03","ES",1,"Male",0.00874053,NA,NA,7
"DENGUE","ALL.GENDER.RATE","M","2018-03","ES",2,"Female",0.0210291,NA,NA,7
"DENGUE","ALL.GENDER.RATE","M","2018-04","ES",2,"Female",0.01682328,NA,NA,7
"DENGUE","ALL.GENDER.RATE","M","2018-04","ES",1,"Male",0.0131108,NA,NA,7
"DENGUE","ALL.GENDER.RATE","M","2018-05","ES",1,"Male",0.02185134,NA,NA,7
"DENGUE","ALL.GENDER.RATE","M","2018-05","ES",2,"Female",0.00841164,NA,NA,7
"DENGUE","ALL.GENDER.RATE","M","2018-06","ES",1,"Male",0.03496215,NA,NA,16
"DENGUE","ALL.GENDER.RATE","M","2018-06","ES",2,"Female",0.03364657,NA,NA,16
"DENGUE","ALL.GENDER.RATE","M","2018-07","ES",2,"Female",0.02944075,NA,NA,21
"DENGUE","ALL.GENDER.RATE","M","2018-07","ES",1,"Male",0.06118377,NA,NA,21
"DENGUE","ALL.GENDER.RATE","M","2018-08","ES",2,"Female",0.07570479,NA,NA,31
"DENGUE","ALL.GENDER.RATE","M","2018-08","ES",1,"Male",0.0568135,NA,NA,31
"DENGUE","ALL.GENDER.RATE","M","2018-09","ES",2,"Female",0.04205821,NA,NA,27
"DENGUE","ALL.GENDER.RATE","M","2018-09","ES",1,"Male",0.07429458,NA,NA,27
"DENGUE","ALL.GENDER.RATE","M","2018-10","ES",1,"Male",0.06555404,NA,NA,30
"DENGUE","ALL.GENDER.RATE","M","2018-10","ES",2,"Female",0.06308732,NA,NA,30
"DENGUE","ALL.GENDER.RATE","M","2018-11","ES",2,"Female",0.06308732,NA,NA,26
"DENGUE","ALL.GENDER.RATE","M","2018-11","ES",1,"Male",0.04807296,NA,NA,26
"DENGUE","ALL.GENDER.RATE","M","2018-12","ES",1,"Male",0.0568135,NA,NA,20
"DENGUE","ALL.GENDER.RATE","M","2018-12","ES",2,"Female",0.02944075,NA,NA,20
"DENGUE","ALL.GENDER.RATE","M","2019-01","ES",2,"Female",0.00417923,NA,NA,2
"DENGUE","ALL.GENDER.RATE","M","2019-01","ES",1,"Male",0.00434607,NA,NA,2
"DENGUE","ALL.GENDER.RATE","M","2019-02","ES",2,"Female",0.01671695,NA,NA,7
"DENGUE","ALL.GENDER.RATE","M","2019-02","ES",1,"Male",0.01303822,NA,NA,7
"DENGUE","ALL.GENDER.RATE","M","2019-03","ES",2,"Female",0.02507543,NA,NA,7
"DENGUE","ALL.GENDER.RATE","M","2019-03","ES",1,"Male",0.00434607,NA,NA,7
"DENGUE","ALL.GENDER.RATE","M","2019-04","ES",1,"Male",0.03042253,NA,NA,11
"DENGUE","ALL.GENDER.RATE","M","2019-04","ES",2,"Female",0.01671695,NA,NA,11
"DENGUE","ALL.GENDER.RATE","M","2019-05","ES",2,"Female",0.02089619,NA,NA,9
"DENGUE","ALL.GENDER.RATE","M","2019-05","ES",1,"Male",0.0173843,NA,NA,9
"DENGUE","ALL.GENDER.RATE","M","2019-06","ES",2,"Female",0.02507543,NA,NA,17
"DENGUE","ALL.GENDER.RATE","M","2019-06","ES",1,"Male",0.04780684,NA,NA,17
"DENGUE","ALL.GENDER.RATE","M","2019-07","ES",1,"Male",0.06084507,NA,NA,31
"DENGUE","ALL.GENDER.RATE","M","2019-07","ES",2,"Female",0.07104706,NA,NA,31
"DENGUE","ALL.GENDER.RATE","M","2019-08","ES",1,"Male",0.11299798,NA,NA,46
"DENGUE","ALL.GENDER.RATE","M","2019-08","ES",2,"Female",0.08358478,NA,NA,46
"DENGUE","ALL.GENDER.RATE","M","2019-09","ES",2,"Female",0.08358478,NA,NA,50
"DENGUE","ALL.GENDER.RATE","M","2019-09","ES",1,"Male",0.13038229,NA,NA,50
"DENGUE","ALL.GENDER.RATE","M","2019-10","ES",2,"Female",0.05850934,NA,NA,21
"DENGUE","ALL.GENDER.RATE","M","2019-10","ES",1,"Male",0.03042253,NA,NA,21
"DENGUE","ALL.GENDER.RATE","M","2019-11","ES",2,"Female",0.02925467,NA,NA,17
"DENGUE","ALL.GENDER.RATE","M","2019-11","ES",1,"Male",0.04346076,NA,NA,17
"DENGUE","ALL.GENDER.RATE","M","2019-12","ES",2,"Female",0.01671695,NA,NA,10
"DENGUE","ALL.GENDER.RATE","M","2019-12","ES",1,"Male",0.02173038,NA,NA,10
"DENGUE","ALL.GENDER.RATE","Y","2015","ES",1,"Male",0.36361173,NA,NA,168
"DENGUE","ALL.GENDER.RATE","Y","2015","ES",2,"Female",0.35981853,NA,NA,168
"DENGUE","ALL.GENDER.RATE","Y","2016","ES",1,"Male",0.43845295,NA,NA,261
"DENGUE","ALL.GENDER.RATE","Y","2016","ES",2,"Female",0.68126131,NA,NA,261
"DENGUE","ALL.GENDER.RATE","Y","2017","ES",1,"Male",0.2715178,NA,NA,128
"DENGUE","ALL.GENDER.RATE","Y","2017","ES",2,"Female",0.27855828,NA,NA,128
"DENGUE","ALL.GENDER.RATE","Y","2018","ES",1,"Male",0.45450806,NA,NA,205
"DENGUE","ALL.GENDER.RATE","Y","2018","ES",2,"Female",0.42478802,NA,NA,205
"DENGUE","ALL.GENDER.RATE","Y","2019","ES",1,"Male",0.5171831,NA,NA,228
"DENGUE","ALL.GENDER.RATE","Y","2019","ES",2,"Female",0.45135781,NA,NA,228
"DENGUE","ALL.GENDER.RATE","M","2015-01","EU_EEA31",1,"Male",NA,NA,NA,162
"DENGUE","ALL.GENDER.RATE","M","2015-01","EU_EEA31",2,"Female",NA,NA,NA,162
"DENGUE","ALL.GENDER.RATE","M","2015-02","EU_EEA31",2,"Female",NA,NA,NA,121
"DENGUE","ALL.GENDER.RATE","M","2015-02","EU_EEA31",1,"Male",NA,NA,NA,121
"DENGUE","ALL.GENDER.RATE","M","2015-03","EU_EEA31",1,"Male",NA,NA,NA,178
"DENGUE","ALL.GENDER.RATE","M","2015-03","EU_EEA31",2,"Female",NA,NA,NA,178
"DENGUE","ALL.GENDER.RATE","M","2015-04","EU_EEA31",1,"Male",NA,NA,NA,224
"DENGUE","ALL.GENDER.RATE","M","2015-04","EU_EEA31",2,"Female",NA,NA,NA,224
"DENGUE","ALL.GENDER.RATE","M","2015-05","EU_EEA31",1,"Male",NA,NA,NA,157
"DENGUE","ALL.GENDER.RATE","M","2015-05","EU_EEA31",2,"Female",NA,NA,NA,157
"DENGUE","ALL.GENDER.RATE","M","2015-06","EU_EEA31",1,"Male",NA,NA,NA,130
"DENGUE","ALL.GENDER.RATE","M","2015-06","EU_EEA31",2,"Female",NA,NA,NA,130
"DENGUE","ALL.GENDER.RATE","M","2015-07","EU_EEA31",2,"Female",NA,NA,NA,174
"DENGUE","ALL.GENDER.RATE","M","2015-07","EU_EEA31",1,"Male",NA,NA,NA,174
"DENGUE","ALL.GENDER.RATE","M","2015-08","EU_EEA31",1,"Male",NA,NA,NA,282
"DENGUE","ALL.GENDER.RATE","M","2015-08","EU_EEA31",2,"Female",NA,NA,NA,282
"DENGUE","ALL.GENDER.RATE","M","2015-09","EU_EEA31",2,"Female",NA,NA,NA,223
"DENGUE","ALL.GENDER.RATE","M","2015-09","EU_EEA31",1,"Male",NA,NA,NA,223
"DENGUE","ALL.GENDER.RATE","M","2015-10","EU_EEA31",1,"Male",NA,NA,NA,171
"DENGUE","ALL.GENDER.RATE","M","2015-10","EU_EEA31",2,"Female",NA,NA,NA,171
"DENGUE","ALL.GENDER.RATE","M","2015-11","EU_EEA31",2,"Female",NA,NA,NA,196
"DENGUE","ALL.GENDER.RATE","M","2015-11","EU_EEA31",1,"Male",NA,NA,NA,196
"DENGUE","ALL.GENDER.RATE","M","2015-12","EU_EEA31",1,"Male",NA,NA,NA,183
"DENGUE","ALL.GENDER.RATE","M","2015-12","EU_EEA31",2,"Female",NA,NA,NA,183
"DENGUE","ALL.GENDER.RATE","M","2016-01","EU_EEA31",1,"Male",NA,NA,NA,291
"DENGUE","ALL.GENDER.RATE","M","2016-01","EU_EEA31",2,"Female",NA,NA,NA,291
"DENGUE","ALL.GENDER.RATE","M","2016-02","EU_EEA31",2,"Female",NA,NA,NA,237
"DENGUE","ALL.GENDER.RATE","M","2016-02","EU_EEA31",1,"Male",NA,NA,NA,237
"DENGUE","ALL.GENDER.RATE","M","2016-03","EU_EEA31",2,"Female",NA,NA,NA,300
"DENGUE","ALL.GENDER.RATE","M","2016-03","EU_EEA31",1,"Male",NA,NA,NA,300
"DENGUE","ALL.GENDER.RATE","M","2016-04","EU_EEA31",2,"Female",NA,NA,NA,313
"DENGUE","ALL.GENDER.RATE","M","2016-04","EU_EEA31",1,"Male",NA,NA,NA,313
"DENGUE","ALL.GENDER.RATE","M","2016-05","EU_EEA31",1,"Male",NA,NA,NA,218
"DENGUE","ALL.GENDER.RATE","M","2016-05","EU_EEA31",2,"Female",NA,NA,NA,218
"DENGUE","ALL.GENDER.RATE","M","2016-06","EU_EEA31",2,"Female",NA,NA,NA,189
"DENGUE","ALL.GENDER.RATE","M","2016-06","EU_EEA31",1,"Male",NA,NA,NA,189
"DENGUE","ALL.GENDER.RATE","M","2016-07","EU_EEA31",2,"Female",NA,NA,NA,190
"DENGUE","ALL.GENDER.RATE","M","2016-07","EU_EEA31",1,"Male",NA,NA,NA,190
"DENGUE","ALL.GENDER.RATE","M","2016-08","EU_EEA31",2,"Female",NA,NA,NA,329
"DENGUE","ALL.GENDER.RATE","M","2016-08","EU_EEA31",1,"Male",NA,NA,NA,329
"DENGUE","ALL.GENDER.RATE","M","2016-09","EU_EEA31",2,"Female",NA,NA,NA,266
"DENGUE","ALL.GENDER.RATE","M","2016-09","EU_EEA31",1,"Male",NA,NA,NA,266
"DENGUE","ALL.GENDER.RATE","M","2016-10","EU_EEA31",2,"Female",NA,NA,NA,168
"DENGUE","ALL.GENDER.RATE","M","2016-10","EU_EEA31",1,"Male",NA,NA,NA,168
"DENGUE","ALL.GENDER.RATE","M","2016-11","EU_EEA31",1,"Male",NA,NA,NA,157
"DENGUE","ALL.GENDER.RATE","M","2016-11","EU_EEA31",2,"Female",NA,NA,NA,157
"DENGUE","ALL.GENDER.RATE","M","2016-12","EU_EEA31",1,"Male",NA,NA,NA,119
"DENGUE","ALL.GENDER.RATE","M","2016-12","EU_EEA31",2,"Female",NA,NA,NA,119
"DENGUE","ALL.GENDER.RATE","M","2017-01","EU_EEA31",1,"Male",NA,NA,NA,101
"DENGUE","ALL.GENDER.RATE","M","2017-01","EU_EEA31",2,"Female",NA,NA,NA,101
"DENGUE","ALL.GENDER.RATE","M","2017-02","EU_EEA31",1,"Male",NA,NA,NA,104
"DENGUE","ALL.GENDER.RATE","M","2017-02","EU_EEA31",2,"Female",NA,NA,NA,104
"DENGUE","ALL.GENDER.RATE","M","2017-03","EU_EEA31",1,"Male",NA,NA,NA,181
"DENGUE","ALL.GENDER.RATE","M","2017-03","EU_EEA31",2,"Female",NA,NA,NA,181
"DENGUE","ALL.GENDER.RATE","M","2017-04","EU_EEA31",2,"Female",NA,NA,NA,146
"DENGUE","ALL.GENDER.RATE","M","2017-04","EU_EEA31",1,"Male",NA,NA,NA,146
"DENGUE","ALL.GENDER.RATE","M","2017-05","EU_EEA31",2,"Female",NA,NA,NA,176
"DENGUE","ALL.GENDER.RATE","M","2017-05","EU_EEA31",1,"Male",NA,NA,NA,176
"DENGUE","ALL.GENDER.RATE","M","2017-06","EU_EEA31",1,"Male",NA,NA,NA,167
"DENGUE","ALL.GENDER.RATE","M","2017-06","EU_EEA31",2,"Female",NA,NA,NA,167
"DENGUE","ALL.GENDER.RATE","M","2017-07","EU_EEA31",2,"Female",NA,NA,NA,196
"DENGUE","ALL.GENDER.RATE","M","2017-07","EU_EEA31",1,"Male",NA,NA,NA,196
"DENGUE","ALL.GENDER.RATE","M","2017-08","EU_EEA31",2,"Female",NA,NA,NA,241
"DENGUE","ALL.GENDER.RATE","M","2017-08","EU_EEA31",1,"Male",NA,NA,NA,241
"DENGUE","ALL.GENDER.RATE","M","2017-09","EU_EEA31",2,"Female",NA,NA,NA,210
"DENGUE","ALL.GENDER.RATE","M","2017-09","EU_EEA31",1,"Male",NA,NA,NA,210
"DENGUE","ALL.GENDER.RATE","M","2017-10","EU_EEA31",1,"Male",NA,NA,NA,146
"DENGUE","ALL.GENDER.RATE","M","2017-10","EU_EEA31",2,"Female",NA,NA,NA,146
"DENGUE","ALL.GENDER.RATE","M","2017-11","EU_EEA31",1,"Male",NA,NA,NA,183
"DENGUE","ALL.GENDER.RATE","M","2017-11","EU_EEA31",2,"Female",NA,NA,NA,183
"DENGUE","ALL.GENDER.RATE","M","2017-12","EU_EEA31",1,"Male",NA,NA,NA,100
"DENGUE","ALL.GENDER.RATE","M","2017-12","EU_EEA31",2,"Female",NA,NA,NA,100
"DENGUE","ALL.GENDER.RATE","M","2018-01","EU_EEA31",2,"Female",NA,NA,NA,115
"DENGUE","ALL.GENDER.RATE","M","2018-01","EU_EEA31",1,"Male",NA,NA,NA,115
"DENGUE","ALL.GENDER.RATE","M","2018-02","EU_EEA31",1,"Male",NA,NA,NA,91
"DENGUE","ALL.GENDER.RATE","M","2018-02","EU_EEA31",2,"Female",NA,NA,NA,91
"DENGUE","ALL.GENDER.RATE","M","2018-03","EU_EEA31",1,"Male",NA,NA,NA,127
"DENGUE","ALL.GENDER.RATE","M","2018-03","EU_EEA31",2,"Female",NA,NA,NA,127
"DENGUE","ALL.GENDER.RATE","M","2018-04","EU_EEA31",1,"Male",NA,NA,NA,187
"DENGUE","ALL.GENDER.RATE","M","2018-04","EU_EEA31",2,"Female",NA,NA,NA,187
"DENGUE","ALL.GENDER.RATE","M","2018-05","EU_EEA31",2,"Female",NA,NA,NA,172
"DENGUE","ALL.GENDER.RATE","M","2018-05","EU_EEA31",1,"Male",NA,NA,NA,172
"DENGUE","ALL.GENDER.RATE","M","2018-06","EU_EEA31",2,"Female",NA,NA,NA,161
"DENGUE","ALL.GENDER.RATE","M","2018-06","EU_EEA31",1,"Male",NA,NA,NA,161
"DENGUE","ALL.GENDER.RATE","M","2018-07","EU_EEA31",1,"Male",NA,NA,NA,167
"DENGUE","ALL.GENDER.RATE","M","2018-07","EU_EEA31",2,"Female",NA,NA,NA,167
"DENGUE","ALL.GENDER.RATE","M","2018-08","EU_EEA31",2,"Female",NA,NA,NA,226
"DENGUE","ALL.GENDER.RATE","M","2018-08","EU_EEA31",1,"Male",NA,NA,NA,226
"DENGUE","ALL.GENDER.RATE","M","2018-09","EU_EEA31",1,"Male",NA,NA,NA,192
"DENGUE","ALL.GENDER.RATE","M","2018-09","EU_EEA31",2,"Female",NA,NA,NA,192
"DENGUE","ALL.GENDER.RATE","M","2018-10","EU_EEA31",1,"Male",NA,NA,NA,215
"DENGUE","ALL.GENDER.RATE","M","2018-10","EU_EEA31",2,"Female",NA,NA,NA,215
"DENGUE","ALL.GENDER.RATE","M","2018-11","EU_EEA31",2,"Female",NA,NA,NA,253
"DENGUE","ALL.GENDER.RATE","M","2018-11","EU_EEA31",1,"Male",NA,NA,NA,253
"DENGUE","ALL.GENDER.RATE","M","2018-12","EU_EEA31",1,"Male",NA,NA,NA,204
"DENGUE","ALL.GENDER.RATE","M","2018-12","EU_EEA31",2,"Female",NA,NA,NA,204
"DENGUE","ALL.GENDER.RATE","M","2019-01","EU_EEA31",1,"Male",NA,NA,NA,270
"DENGUE","ALL.GENDER.RATE","M","2019-01","EU_EEA31",2,"Female",NA,NA,NA,270
"DENGUE","ALL.GENDER.RATE","M","2019-02","EU_EEA31",2,"Female",NA,NA,NA,213
"DENGUE","ALL.GENDER.RATE","M","2019-02","EU_EEA31",1,"Male",NA,NA,NA,213
"DENGUE","ALL.GENDER.RATE","M","2019-03","EU_EEA31",1,"Male",NA,NA,NA,247
"DENGUE","ALL.GENDER.RATE","M","2019-03","EU_EEA31",2,"Female",NA,NA,NA,247
"DENGUE","ALL.GENDER.RATE","M","2019-04","EU_EEA31",1,"Male",NA,NA,NA,298
"DENGUE","ALL.GENDER.RATE","M","2019-04","EU_EEA31",2,"Female",NA,NA,NA,298
"DENGUE","ALL.GENDER.RATE","M","2019-05","EU_EEA31",1,"Male",NA,NA,NA,376
"DENGUE","ALL.GENDER.RATE","M","2019-05","EU_EEA31",2,"Female",NA,NA,NA,376
"DENGUE","ALL.GENDER.RATE","M","2019-06","EU_EEA31",1,"Male",NA,NA,NA,280
"DENGUE","ALL.GENDER.RATE","M","2019-06","EU_EEA31",2,"Female",NA,NA,NA,280
"DENGUE","ALL.GENDER.RATE","M","2019-07","EU_EEA31",1,"Male",NA,NA,NA,348
"DENGUE","ALL.GENDER.RATE","M","2019-07","EU_EEA31",2,"Female",NA,NA,NA,348
"DENGUE","ALL.GENDER.RATE","M","2019-08","EU_EEA31",1,"Male",NA,NA,NA,489
"DENGUE","ALL.GENDER.RATE","M","2019-08","EU_EEA31",2,"Female",NA,NA,NA,489
"DENGUE","ALL.GENDER.RATE","M","2019-09","EU_EEA31",1,"Male",NA,NA,NA,433
"DENGUE","ALL.GENDER.RATE","M","2019-09","EU_EEA31",2,"Female",NA,NA,NA,433
"DENGUE","ALL.GENDER.RATE","M","2019-10","EU_EEA31",1,"Male",NA,NA,NA,428
"DENGUE","ALL.GENDER.RATE","M","2019-10","EU_EEA31",2,"Female",NA,NA,NA,428
"DENGUE","ALL.GENDER.RATE","M","2019-11","EU_EEA31",2,"Female",NA,NA,NA,482
"DENGUE","ALL.GENDER.RATE","M","2019-11","EU_EEA31",1,"Male",NA,NA,NA,482
"DENGUE","ALL.GENDER.RATE","M","2019-12","EU_EEA31",1,"Male",NA,NA,NA,296
"DENGUE","ALL.GENDER.RATE","M","2019-12","EU_EEA31",2,"Female",NA,NA,NA,296
"DENGUE","ALL.GENDER.RATE","Y","2015","EU_EEA31",1,"Male",0.517005,NA,NA,2309
"DENGUE","ALL.GENDER.RATE","Y","2015","EU_EEA31",2,"Female",0.440215,NA,NA,2309
"DENGUE","ALL.GENDER.RATE","Y","2016","EU_EEA31",1,"Male",0.588753,NA,NA,2893
"DENGUE","ALL.GENDER.RATE","Y","2016","EU_EEA31",2,"Female",0.603397,NA,NA,2893
"DENGUE","ALL.GENDER.RATE","Y","2017","EU_EEA31",1,"Male",0.44136,NA,NA,2028
"DENGUE","ALL.GENDER.RATE","Y","2017","EU_EEA31",2,"Female",0.363512,NA,NA,2028
"DENGUE","ALL.GENDER.RATE","Y","2018","EU_EEA31",1,"Male",0.478803,NA,NA,2214
"DENGUE","ALL.GENDER.RATE","Y","2018","EU_EEA31",2,"Female",0.396252,NA,NA,2214
"DENGUE","ALL.GENDER.RATE","Y","2019","EU_EEA31",1,"Male",0.884776,NA,NA,4363
"DENGUE","ALL.GENDER.RATE","Y","2019","EU_EEA31",2,"Female",0.832362,NA,NA,4363
"DENGUE","ALL.GENDER.RATE","M","2015-01","EU28",1,"Male",NA,NA,NA,150
"DENGUE","ALL.GENDER.RATE","M","2015-01","EU28",2,"Female",NA,NA,NA,150
"DENGUE","ALL.GENDER.RATE","M","2015-02","EU28",1,"Male",NA,NA,NA,115
"DENGUE","ALL.GENDER.RATE","M","2015-02","EU28",2,"Female",NA,NA,NA,115
